id_pedido,cpf,valor_pedido,valor_frete,valor_desconto,cupom,endereco_entrega_logradouro,endereco_entrega_numero,endereco_entrega_bairro,endereco_entrega_cidade,endereco_entrega_estado,endereco_entrega_pais,status_pedido,data_pedido
eb8fc730-984b-4733-bc47-0fabec3de352,120.378.515-16,1481.83,82.91,0.00,,Quadra de Teixeira,81,São Tomaz,Freitas Grande,MG,Brasil,entregue,2023-08-19
3c49f9b5-303a-43f0-9aeb-2eca30796165,807.593.144-05,1267.54,23.81,0.00,,Distrito de da Rocha,2,Santo André,da Luz,RS,Brasil,pendente,2023-09-24
4884f1bb-ff17-4544-8894-c1e85c1f4972,182.922.305-92,791.99,35.36,0.00,,Vale Pietro Gomes,70,Nova America,Vargas,MT,Brasil,pendente,2025-02-28
622d37c4-50d8-4662-9090-938f16b829b4,678.725.561-06,1434.56,95.51,0.00,,Conjunto Pires,67,Novo Aarão Reis,Silveira Verde,SE,Brasil,pendente,2023-08-30
43a48a93-e460-4e68-a31a-a712bfdd8cd4,145.932.724-14,831.37,89.86,0.00,,Largo Aragão,14,Brasil Industrial,Mendonça,CE,Brasil,cancelado,2025-02-01
8cf69620-52a1-4187-ad6e-d36e9f1dc6ec,473.411.034-42,388.13,88.03,0.00,,Morro de Pires,234,Miramar,Pimenta do Campo,PA,Brasil,pendente,2025-02-15
168460ef-f65d-4ce5-9ade-1bf587bdee83,042.674.276-75,1871.64,35.07,141.48,CUPOM96B2C46C,Núcleo de Ribeiro,71,Nossa Senhora Do Rosário,das Neves,DF,Brasil,pendente,2024-11-18
c66e25a9-3b9d-4770-aef8-ff309f72fa4f,202.362.164-35,1219.37,92.84,149.19,CUPOMB41AACFD,Avenida Liz Mendes,6,Piratininga,Araújo,RJ,Brasil,entregue,2023-06-21
a7e3253c-1546-4180-b801-40bbc25ccb55,163.473.498-02,661.72,33.41,0.00,,Trecho Anna Liz Cavalcante,272,Biquinhas,Macedo do Sul,AC,Brasil,pendente,2024-05-12
eff76590-2912-4ebf-a293-cc55dc42c0f6,346.897.613-52,1729.04,18.34,0.00,,Recanto de das Neves,29,Venda Nova,Caldeira da Serra,MG,Brasil,pendente,2024-07-10
7f151001-090e-4ddd-8c7e-2ce2a526dee4,481.624.276-10,1877.53,36.64,0.00,,Vila de Barbosa,6,Sport Club,Jesus,TO,Brasil,pendente,2024-08-03
cf1e8b8a-0753-476f-85a0-b6fd390c68c5,715.408.460-04,1387.07,66.27,0.00,,Esplanada Cecília Casa Grande,88,Madre Gertrudes,Silveira,PB,Brasil,pendente,2025-05-19
736ea35e-cf18-4d15-8821-88de44300688,423.605.541-31,1860.80,82.93,250.16,CUPOMD4B95E36,Lago Caleb Pimenta,381,Baleia,Marques,PR,Brasil,entregue,2023-08-27
3334f72e-ff28-43e9-8891-34404fca6362,114.723.847-68,1416.30,51.06,0.00,,Área Sousa,43,Vila Ouro Minas,Castro de Gonçalves,AL,Brasil,entregue,2025-01-17
d90f9653-1dc8-48a3-9acb-a7b077a0b7d2,957.139.637-24,867.93,63.59,90.11,CUPOM58842242,Chácara Ayla Brito,51,Paraíso,Martins da Mata,GO,Brasil,enviado,2024-12-04
5243350e-83e6-4ecb-aedb-40f7c407a677,530.445.886-03,971.52,79.96,0.00,,Largo Sousa,340,São Sebastião,Sousa Verde,RR,Brasil,cancelado,2023-10-11
1cb5c659-de24-4ce4-b99c-f1754eacc11f,925.430.365-78,1938.13,20.16,0.00,,Loteamento Clara Alves,912,Universitário,Moreira,SP,Brasil,enviado,2025-01-25
bce2119c-8770-4d2a-a367-536441cc48d9,509.105.909-00,1031.88,13.13,193.30,CUPOM4D48FAAB,Loteamento Mariane Novais,183,Vila Cloris,Jesus,PB,Brasil,cancelado,2024-07-08
687b40a4-464a-41dd-b5c5-fee53fd3cc31,025.744.690-06,925.44,19.81,106.22,CUPOMD50B38FC,Condomínio de da Rosa,88,Vista Alegre,Aragão da Mata,SC,Brasil,enviado,2024-03-05
3e7edacc-1539-4680-93e4-36e00efbe758,112.149.412-57,573.82,44.08,81.05,CUPOM9B57C3E1,Praça Stephany Abreu,99,Esperança,Cardoso,SC,Brasil,pago,2024-05-17
d1f24096-e2d1-435f-a403-1f1393cc8fd5,828.860.156-90,78.32,83.41,0.00,,Alameda Carlos Eduardo Jesus,60,Conjunto Taquaril,Jesus,MS,Brasil,enviado,2025-04-08
67bec10b-7264-45f2-b81c-e04f9605f902,067.504.594-43,976.07,16.58,0.00,,Jardim Aparecida,838,Vila Rica,da Conceição,AM,Brasil,pendente,2024-06-19
8e06e5d5-f798-442b-8ca1-5606015e9257,966.366.646-29,1950.92,65.43,0.00,,Alameda Isabel da Conceição,47,Santana Do Cafezal,Macedo,MA,Brasil,pago,2023-11-24
81cc1b6e-e78a-4325-9835-8b94dda9fd99,820.477.458-03,525.47,88.39,0.00,,Ladeira de Viana,43,Vila Paraíso,Peixoto,PB,Brasil,cancelado,2024-09-13
f9e200f7-6d60-47a1-a918-96a14b0b695f,746.219.142-37,1383.17,31.35,0.00,,Condomínio da Conceição,9,Parque São Pedro,Moreira,DF,Brasil,cancelado,2024-09-29
5605dcc6-052f-4607-96a1-d6606feb1184,013.324.134-08,1839.93,59.92,129.14,CUPOMA7882BC5,Residencial Silva,85,Piraja,Cassiano da Praia,RN,Brasil,enviado,2023-10-27
9973259e-61c7-4bfe-99d5-e38f138209f4,700.728.801-69,1488.02,36.76,0.00,,Distrito Machado,4,Piratininga,Gonçalves de Ribeiro,RN,Brasil,entregue,2024-10-07
6a5ae6c4-d225-408d-96b8-08c287eb2c6f,750.934.263-38,925.98,84.88,0.00,,Vereda da Cunha,79,Alípio De Melo,da Cruz de Guerra,TO,Brasil,cancelado,2025-05-05
86fe6f16-e855-410a-9a72-8a577f96ae48,242.752.908-36,420.71,72.66,0.00,,Campo Matheus Martins,9,Independência,das Neves do Norte,GO,Brasil,pendente,2024-05-18
a068c427-2611-4bf7-b353-3f6d78a10f74,427.621.665-91,147.90,56.96,0.00,,Lago Moura,86,Vila De Sá,Albuquerque Grande,SP,Brasil,pago,2023-09-09
df7e8d0a-623d-45fe-ba1b-0fe2243beb84,924.342.568-52,676.38,97.79,0.00,,Viaduto Luiz Felipe Montenegro,3,Madre Gertrudes,Jesus de Vieira,AP,Brasil,enviado,2025-02-24
c19ca8b7-d76e-4b4f-8865-46b110c57b4f,010.949.944-13,1589.60,24.63,0.00,,Rodovia Sabrina Casa Grande,16,Nova Esperança,Camargo do Norte,ES,Brasil,cancelado,2024-04-01
33f53da1-01d5-4355-ae8e-2fc59b065f21,241.477.730-75,1053.23,47.46,0.00,,Residencial de Pacheco,76,Conjunto São Francisco De Assis,Costa,SC,Brasil,enviado,2025-03-15
6c628fa5-53c9-495a-b38b-ca179e5965f0,577.072.291-40,1688.28,18.76,0.00,,Morro Moura,97,Alípio De Melo,da Conceição,MS,Brasil,entregue,2025-01-08
97f80629-29d4-4247-8f4f-afc1e43d5718,947.674.459-44,1954.02,19.77,0.00,,Travessa Jade Vargas,2,Paquetá,Nogueira,RS,Brasil,pendente,2025-02-12
dbd5c788-b44e-48f4-9a87-8bff1ebc1529,195.258.119-41,855.09,76.88,83.74,CUPOM3FEC7732,Estação de Rios,9,Conjunto São Francisco De Assis,da Cruz,RN,Brasil,pago,2024-11-17
6ab940bb-6011-4ccb-8ae6-b891821042a7,101.288.633-49,1596.57,28.01,0.00,,Rua Freitas,23,Maria Tereza,Dias,AL,Brasil,cancelado,2024-05-16
1a6fb8c2-436b-4f08-a426-9bbdb0826e80,791.669.834-82,1260.68,62.85,0.00,,Via da Rosa,90,Gameleira,Ramos,SP,Brasil,pago,2025-03-31
5d1da0be-e1ba-4e19-8854-7c2e36d4dc30,607.002.535-80,616.96,77.55,0.00,,Setor Arthur Cavalcanti,69,Vila Antena,da Conceição,PA,Brasil,pendente,2024-08-31
9d061e05-969b-48cc-bf4f-98fc95f4d887,104.975.080-24,89.80,40.90,0.00,,Rua de Fogaça,8,Vila Engenho Nogueira,Abreu Paulista,AC,Brasil,pendente,2024-05-15
a8b2e0af-25b2-4412-83b3-964cb5151fce,827.523.547-21,750.67,19.56,138.51,CUPOMC6F09C86,Largo de Gonçalves,87,Virgínia,Pimenta de Goiás,ES,Brasil,pendente,2024-02-18
84743a6f-9b62-44e1-b78e-85ca5ff87303,981.578.142-11,1160.87,77.08,211.52,CUPOM25D4CE67,Distrito Cavalcante,816,Chácara Leonina,Sampaio de Sales,MS,Brasil,enviado,2024-03-19
5e8b95c4-a025-41f3-bef6-54f8cb0b1fa3,422.985.549-52,1581.24,67.98,0.00,,Quadra de Gonçalves,59,Santa Efigênia,Costa,PR,Brasil,pendente,2025-04-28
132524e7-c5e1-4cb2-9193-488d935df4cd,368.670.465-00,679.37,9.66,0.00,,Núcleo Dom Novais,8,Vila Santa Rosa,Melo,SP,Brasil,enviado,2024-07-28
68721879-ed14-4bfb-a1b2-a8b310597531,137.486.277-12,1451.73,75.57,0.00,,Vila Camargo,64,Caiçaras,Albuquerque,ES,Brasil,pago,2023-08-11
bb83a27d-7a98-4cfd-8f79-c7b48c35eecf,813.203.759-49,336.23,54.68,47.82,CUPOM79DA0002,Largo Oliveira,669,Canadá,Viana,RJ,Brasil,entregue,2025-05-14
47175754-a356-4b13-86e1-741b442dc6a6,088.298.090-89,193.92,15.26,0.00,,Área de Porto,59,Vale Do Jatoba,Ramos de Peixoto,SC,Brasil,cancelado,2024-01-09
a5736be2-cc7c-449c-8b9e-b9b7eb521fbb,559.327.765-58,1752.00,46.64,0.00,,Passarela Leão,76,Novo Ouro Preto,Duarte de Albuquerque,PA,Brasil,cancelado,2023-11-21
52ea9b8f-45d8-49fc-bc9f-de59af2ab68e,028.549.477-94,1234.06,57.29,138.62,CUPOM0BFEACE6,Travessa de Aparecida,52,Vila Nova Cachoeirinha 2ª Seção,Leão,RS,Brasil,pago,2024-10-26
861afdd6-3423-4a54-92ba-43dfac0ef933,426.192.026-35,1831.30,90.54,193.10,CUPOM846259D8,Conjunto Garcia,833,Cidade Jardim Taquaril,Albuquerque,RJ,Brasil,entregue,2025-01-29
3351fbd4-f79c-4b1f-b986-a164093eac79,999.503.037-65,411.97,44.03,0.00,,Distrito Pinto,8,Ernesto Nascimento,Teixeira,MA,Brasil,enviado,2024-06-19
7935acd8-a7b6-4909-9aa6-7bfe04da77cc,940.109.859-97,1270.38,33.61,0.00,,Morro de Mendonça,61,São Jorge 2ª Seção,Peixoto do Amparo,PR,Brasil,enviado,2025-01-23
a71e046d-d1db-49ca-933b-bcaa2b010a9f,267.128.259-78,928.65,34.12,0.00,,Passarela de Pacheco,19,Saudade,Lopes de Sá,AP,Brasil,cancelado,2023-06-03
903b392b-0fbb-4d39-b611-da9c33625d8b,239.741.335-11,1175.96,80.34,0.00,,Viaduto Ana Lívia Jesus,600,Santo Agostinho,Nascimento Verde,MT,Brasil,cancelado,2024-08-28
c9b6db57-15a7-4c63-ae66-6b0d1906bd02,546.899.141-73,1264.35,51.66,0.00,,Colônia Emanuella Vargas,746,Monsenhor Messias,Cavalcanti,MS,Brasil,enviado,2023-11-04
bd8bc1fb-bb2e-4179-99b5-11063322163b,551.218.913-45,1731.77,52.51,327.58,CUPOM85A2BDE0,Estação Mariah Fernandes,91,Gutierrez,Novais do Sul,BA,Brasil,entregue,2023-06-02
e11aef22-7cbf-4ec4-ac76-7393b0a28d2c,925.086.327-87,332.82,23.24,16.70,CUPOMC6C2B2E3,Travessa Guerra,57,Nova Vista,Teixeira,TO,Brasil,entregue,2024-01-09
d3c5b1c9-63f6-44cf-98a9-cfc0b093f33b,532.111.900-93,1606.28,35.59,105.89,CUPOME003E8B2,Trevo de Jesus,22,Nova Pampulha,Alves,ES,Brasil,pago,2023-12-08
2ad0a864-2f63-41b1-ae4a-cec35b5f426a,177.889.290-80,526.29,15.37,0.00,,Via da Paz,73,Serra Do Curral,Leão,GO,Brasil,enviado,2024-05-04
af4018c3-93b6-4fa6-ac63-4df3f258fa92,040.217.398-05,1293.44,51.31,210.67,CUPOM3E36FB11,Quadra Barros,46,Maria Helena,Costela,TO,Brasil,pago,2024-02-21
bac269f8-3f1f-4fb6-b0e8-5e4fcedcb6f6,052.411.986-85,689.66,23.26,0.00,,Trevo de Casa Grande,76,Minaslandia,Freitas dos Dourados,PE,Brasil,entregue,2023-11-23
0c9a12e2-0893-48e6-be8b-a46f03b73a56,484.884.571-41,1394.65,45.95,0.00,,Vereda Benjamim Cirino,355,Salgado Filho,Novais de Casa Grande,MS,Brasil,cancelado,2024-10-11
296c440c-f3ff-4fc6-a474-d6f1354b1fa5,129.169.650-16,525.25,66.67,0.00,,Chácara Benjamin Aparecida,54,Marilandia,Correia,PA,Brasil,cancelado,2025-04-07
877ca39b-eece-4732-8c29-a2e52055900b,816.760.678-81,1325.62,27.10,0.00,,Esplanada Alexia Camargo,5,Nova Gameleira,Montenegro da Prata,MA,Brasil,pendente,2024-11-21
cc951df7-d406-4aa6-94bc-aca74b96b475,713.305.387-31,1159.92,75.24,0.00,,Largo de Pimenta,6,Jardim Guanabara,Viana,MS,Brasil,enviado,2024-03-12
3c5cbd4f-0f8c-43e1-a41f-5964a0321a1d,653.558.546-42,339.10,69.57,0.00,,Via Heloisa Mendonça,46,Conjunto Paulo Vi,Silva,PA,Brasil,pago,2023-09-08
092cb94d-e63e-43c3-a7f5-2aa01b674848,313.676.657-81,188.62,77.39,0.00,,Esplanada Melissa Sá,276,Pousada Santo Antonio,da Cunha de Goiás,AC,Brasil,entregue,2025-02-13
fefb41bb-2dd7-4584-bc82-cb04967b302b,440.223.146-19,1731.11,21.64,0.00,,Avenida Martins,46,Jardim América,Fonseca,PA,Brasil,pago,2024-09-06
4602b703-ee9d-4625-b647-f183f50f89d1,892.001.372-26,1702.20,17.60,0.00,,Vila de Guerra,12,Jaraguá,da Cunha do Sul,MG,Brasil,pago,2023-09-07
420dbd19-4933-415d-887f-63a6481dd3f6,324.504.085-98,1586.59,86.94,0.00,,Vila de Ferreira,741,Camargos,Lima,MS,Brasil,cancelado,2024-08-06
c5ab99b4-a6a8-4095-a791-250682d3786f,564.933.658-01,418.39,68.79,0.00,,Residencial de Moura,5,Maravilha,Fogaça do Norte,PA,Brasil,cancelado,2023-08-27
0cb15234-30a6-4c13-893b-4b5acd132cd2,786.962.892-53,1631.51,31.08,0.00,,Vereda de Costa,2,São José,Santos,RR,Brasil,entregue,2024-09-12
8f826320-653d-4537-901b-18885b768234,526.738.332-61,1365.67,74.54,0.00,,Campo Pires,208,Atila De Paiva,Correia,MA,Brasil,enviado,2023-07-24
65bc74f1-5cc7-4065-adbc-0577eca31ded,392.964.932-54,747.60,67.91,131.44,CUPOM67496489,Passarela Manuela Correia,47,Outro,Gonçalves,SP,Brasil,cancelado,2023-09-29
a7d2f100-e591-4a1d-9634-8113859072cb,869.745.329-31,488.65,22.80,0.00,,Trevo Clarice Novais,8,Vila Real 1ª Seção,Gonçalves,AP,Brasil,cancelado,2023-06-06
8eb7a6d7-32ff-4464-bde2-26f098d190b4,614.003.877-84,1419.22,11.36,0.00,,Ladeira Fonseca,10,Conjunto Califórnia Ii,Rodrigues da Mata,SP,Brasil,cancelado,2025-03-14
6fc77df3-5fdf-4d84-82dd-a52e7b7c6540,441.319.203-34,1236.70,99.95,232.50,CUPOM2A397B22,Feira Freitas,56,Jardim Alvorada,Vieira,TO,Brasil,entregue,2024-01-16
aace5838-c656-4d98-ac2a-4d10e87d2c91,082.001.801-99,1410.47,54.97,248.96,CUPOMDA114DE3,Parque Fogaça,61,Nova Esperança,Cirino do Amparo,CE,Brasil,entregue,2025-02-26
43b6fa5b-7caf-49b6-aa9c-702f99b7b692,911.939.914-54,1310.43,48.37,0.00,,Colônia Cassiano,31,Dom Bosco,Moreira da Serra,RJ,Brasil,enviado,2024-09-21
f4844708-2421-4a69-94a6-5e804e7442cd,095.963.854-87,1017.86,65.20,0.00,,Trevo de Moreira,51,Céu Azul,Vargas,AL,Brasil,entregue,2025-02-07
18642be2-f690-4691-8651-a2e725021d2d,301.732.364-61,901.86,51.48,141.31,CUPOM00767418,Parque Sá,4,Vila Ouro Minas,Sampaio,DF,Brasil,enviado,2024-10-06
ea683e1b-3c7a-45dd-adf8-7d5fbffddb75,627.212.272-80,655.66,40.87,0.00,,Viaduto de Dias,3,Vila Maloca,Ferreira do Campo,RJ,Brasil,entregue,2024-05-15
6c5c4122-fb08-431c-b04e-be4a6cf03b81,044.452.751-45,467.96,80.73,0.00,,Rodovia Oliveira,74,Olhos D'água,Aparecida do Sul,RJ,Brasil,entregue,2024-03-20
52feeebe-15e2-41b4-81d4-f3c21ee91a66,082.884.281-57,1989.39,55.15,0.00,,Alameda Ana Julia Lima,277,Planalto,Duarte,AM,Brasil,enviado,2024-05-01
3953228c-0f46-467a-99ba-29389d455708,489.138.353-12,195.62,95.07,25.59,CUPOM7AEEA9E8,Fazenda de Santos,20,Funcionários,Melo,AC,Brasil,cancelado,2023-07-03
f9ed5c2b-f37d-440e-81e9-3de8a7773e92,098.746.630-52,1577.86,63.51,0.00,,Parque João Lucas Sampaio,60,Vila Da Paz,da Mota do Amparo,ES,Brasil,enviado,2025-05-14
85105879-8c2b-41d6-8091-2f379a8cfc33,830.414.224-99,1028.94,35.10,0.00,,Avenida Caldeira,46,Estrela,Peixoto,GO,Brasil,pago,2024-01-20
9719284d-3672-4a4a-a446-e600aaaeefd4,446.847.537-73,373.74,81.22,0.00,,Conjunto Lima,979,Barão Homem De Melo 1ª Seção,da Costa,RN,Brasil,pendente,2025-05-02
55fe36ac-c261-4213-91de-96e822c19328,212.826.039-74,1708.73,12.96,0.00,,Núcleo de Siqueira,48,Madre Gertrudes,Mendes Verde,TO,Brasil,pendente,2023-10-08
34917795-473d-4cd4-a720-ab1a15050a61,424.735.778-02,566.16,40.30,0.00,,Quadra de Freitas,4,São João Batista,Garcia,AC,Brasil,entregue,2025-03-20
bf66d3f8-a1b4-4e7e-a085-bb7a9edb184d,838.544.804-41,157.99,38.80,0.00,,Sítio de Martins,2,Cardoso,Gonçalves,PB,Brasil,enviado,2024-08-22
6b7c3191-00b6-4a8f-a77f-5eac1d306705,107.547.516-90,595.65,65.19,0.00,,Favela Enrico Andrade,61,Bandeirantes,Montenegro,RR,Brasil,cancelado,2024-12-09
a33ddaff-5ffe-4176-873d-d5dd93bd104d,923.067.833-40,513.78,45.12,0.00,,Estação da Rocha,501,Vale Do Jatoba,Freitas,RS,Brasil,pendente,2024-05-25
deabe1a3-5b46-434d-9063-fd340e96ce4f,182.124.263-58,1525.56,22.62,0.00,,Conjunto de Guerra,54,Vila Betânia,da Mota do Norte,RO,Brasil,cancelado,2023-12-29
f49b5b5a-f612-4db6-82bf-6e1d0ebfb5c0,960.298.624-56,840.50,47.70,0.00,,Praia da Luz,916,São Geraldo,Campos de Aparecida,RS,Brasil,pendente,2025-02-12
ce939a0a-2e9d-4b85-a728-6551c6c18247,987.970.147-05,730.13,62.63,127.05,CUPOMB312B201,Viaduto Ana Laura Cavalcante,526,São Lucas,Duarte da Mata,BA,Brasil,pendente,2023-11-09
1db72563-fe7f-4562-910c-d4e79599c334,408.212.506-36,1685.41,99.04,266.25,CUPOMF32E16D9,Conjunto Brito,6,Tres Marias,Pastor,RR,Brasil,pendente,2024-12-10
96ea444d-203b-470a-a64c-d1159c3c7fb6,199.554.608-61,1128.36,37.98,0.00,,Aeroporto Maria Eduarda Cunha,13,Vista Alegre,Abreu Alegre,PI,Brasil,pendente,2024-05-07
33cd953c-15b4-4e44-83fd-a2f8725d75fb,543.431.437-82,1824.37,87.67,0.00,,Feira Lima,49,Vila Madre Gertrudes 2ª Seção,Novaes,GO,Brasil,enviado,2025-02-06
d9a5d60a-4876-4667-9faa-2adf9ca6e288,403.975.258-41,356.85,25.51,35.42,CUPOMAD222095,Via Noah Ferreira,739,Oeste,Sousa Grande,DF,Brasil,pendente,2023-08-16
b1d70b76-cb5b-4fdc-b650-4730be91ef2a,893.161.728-22,384.08,51.64,0.00,,Área de da Rosa,90,Atila De Paiva,Rios das Pedras,CE,Brasil,pago,2024-05-18
0ff2442c-4852-4e76-9a7e-ae823c1995e7,426.166.600-91,1845.67,16.14,214.78,CUPOMC673F189,Quadra Pietra Rezende,60,Vila Dos Anjos,Vieira de Aragão,RR,Brasil,cancelado,2024-01-03
f13497a1-09c8-486c-b0f2-5685af83be3f,233.452.240-26,572.04,34.31,0.00,,Lagoa de Aparecida,60,Jardim Atlântico,Sá,BA,Brasil,entregue,2024-02-10
62e0184e-67fd-4863-be0f-f5eac8692ad9,555.277.020-70,1295.03,67.01,0.00,,Morro de Sá,7,São Cristóvão,Garcia do Campo,SC,Brasil,cancelado,2024-04-07
82212b9c-aa09-44e7-b7a5-76b87bd6ee2b,288.420.506-80,1144.42,57.58,139.42,CUPOM009654AB,Rodovia Benjamim Oliveira,32,Vila Da Ária,Cunha do Amparo,BA,Brasil,enviado,2024-01-12
d4a455ee-0f22-4094-91ab-1ad36a54d957,990.923.105-75,1205.32,20.42,0.00,,Praça de Costela,388,Casa Branca,Aparecida,SC,Brasil,cancelado,2024-04-02
0abd3fed-ebf1-4c53-9407-93f70211ed2c,565.312.323-72,1327.74,57.24,0.00,,Estação Caldeira,87,Vila Engenho Nogueira,Guerra,SE,Brasil,pendente,2025-03-03
a0a10f00-f8e4-4c3d-98d4-f00c1aee239c,369.432.927-19,348.48,68.21,53.51,CUPOM39ECDA59,Praia de Costa,547,Vila Batik,Sá,AC,Brasil,enviado,2024-07-22
bfe8a6f4-923e-4682-a295-750323616108,892.909.629-38,1636.30,62.02,0.00,,Estrada de Alves,503,Mangueiras,Dias,DF,Brasil,entregue,2024-04-12
832415f5-2dc0-42a1-b349-e863b6b29510,802.022.152-74,363.45,83.79,0.00,,Jardim Brenda Rodrigues,57,Engenho Nogueira,Rios,RN,Brasil,pendente,2025-04-25
4a19a44f-df6a-44f9-85de-76715033aaa6,508.646.795-81,1258.90,18.11,85.89,CUPOM909C38E2,Área Kaique Moura,968,Jatobá,Sá das Pedras,SE,Brasil,pendente,2023-09-25
45713837-25c9-4da4-8285-629f08281c7d,633.130.527-71,1805.41,51.54,0.00,,Travessa de Dias,92,Marilandia,Dias,SE,Brasil,enviado,2023-12-14
8f7bd859-e3a4-49f3-8cf5-d18a00461c71,698.133.906-05,614.92,56.69,0.00,,Praia de Borges,85,Custodinha,Souza,TO,Brasil,entregue,2024-11-28
7b49b71b-dff0-419d-a2b3-dbfe6618a7b0,832.663.798-54,978.32,40.50,0.00,,Quadra Melo,97,Ipe,Martins da Serra,SC,Brasil,pendente,2024-07-26
61df3c90-457a-468e-998f-bdd010e398a1,579.194.515-24,1470.01,27.99,183.66,CUPOM7FCF2A08,Viaduto de Rocha,9,Vila Fumec,Rezende da Praia,RS,Brasil,entregue,2024-10-04
bbad5f20-e915-4b6b-9d26-2fa4cadae968,923.067.833-40,1275.46,26.61,0.00,,Alameda Sousa,93,Marajó,Sousa,MT,Brasil,pendente,2024-03-19
6e2dcee4-f3ee-4d5a-b020-4a34c5916280,128.276.379-97,302.89,94.80,0.00,,Ladeira Fernandes,37,Primeiro De Maio,da Luz do Norte,AL,Brasil,pendente,2024-05-14
cc752971-8a26-4b25-9486-c1e083844e87,948.853.964-04,983.47,67.37,0.00,,Avenida Maria Eduarda Brito,29,Mirante,Mendonça do Sul,AC,Brasil,entregue,2024-06-06
2cc7cf1b-613c-4a7b-a154-6fe2ebbd6f0b,080.632.482-26,1005.80,29.34,0.00,,Vereda Sousa,70,Nova Cachoeirinha,Moura da Serra,PR,Brasil,entregue,2024-08-19
6e05d145-3769-4758-accd-c13a2fe96bf2,518.946.198-71,1982.63,37.14,178.38,CUPOM50CEFB40,Condomínio Bruno Andrade,22,Vila Nova Gameleira 1ª Seção,Mendes de Pereira,PB,Brasil,cancelado,2024-12-10
9e5f9311-df91-4caa-944e-17c16dcd5304,128.353.978-30,1104.89,65.00,0.00,,Fazenda Machado,35,Santa Rita De Cássia,Cardoso,MT,Brasil,enviado,2024-01-01
db2260a6-49b5-4539-b11d-52fadcdc41e6,028.583.856-09,1348.21,10.53,0.00,,Colônia de Rocha,83,Cruzeiro,Sales,PB,Brasil,enviado,2024-02-07
73d73625-c669-4296-9607-83fbed4fec2b,379.413.772-64,1046.72,38.63,0.00,,Chácara de Fernandes,625,Vila Atila De Paiva,da Mota de Goiás,MA,Brasil,cancelado,2024-09-28
607d6b73-7262-4c36-b474-86c64dedefd5,150.980.351-24,1140.07,32.83,0.00,,Distrito de Pereira,90,São Francisco Das Chagas,Souza da Serra,SP,Brasil,pendente,2024-10-30
0176056a-3bbd-47b0-98b9-e3798056e3c9,880.920.502-47,862.91,51.88,0.00,,Vereda Monteiro,9,Mangabeiras,Sá,RJ,Brasil,entregue,2025-01-13
ee70cb4d-500d-4ee7-9590-d95e1a1a153f,127.069.233-05,1898.45,97.34,0.00,,Esplanada Nathan Rios,722,Vila Maria,Moraes,PA,Brasil,pendente,2024-06-29
cbf7ce33-a0c6-4fcc-be79-e2f3b508166e,920.520.938-04,769.26,30.64,0.00,,Conjunto Igor Mendes,22,Ribeiro De Abreu,Vasconcelos,DF,Brasil,entregue,2023-10-30
6e718f98-4a78-400b-b198-70ab177a5a34,843.682.795-30,1985.22,13.42,0.00,,Setor Silva,83,Goiania,Pereira,PI,Brasil,pago,2024-02-27
d05daabb-e15e-4fa3-ab24-1a1a2699305c,413.900.407-21,1906.89,57.52,0.00,,Área Lucas Gabriel Brito,7,Vila Da Amizade,Cunha,RJ,Brasil,cancelado,2023-06-24
98bb1708-e196-46a5-933c-9086b08dbdee,411.484.522-14,96.58,25.39,0.00,,Esplanada de Porto,31,Ápia,da Luz,MA,Brasil,enviado,2024-01-10
e6c985ba-d9b5-4864-bfc9-344838fe44d9,831.599.961-91,1367.27,70.38,0.00,,Quadra Sampaio,87,Jardim Atlântico,Marques do Norte,MT,Brasil,entregue,2023-11-13
3e039357-b9b8-4cbf-ab37-4c8436c4c5a3,254.226.248-74,173.60,67.01,0.00,,Jardim de Lopes,78,São José,Porto,RN,Brasil,entregue,2024-01-31
07980218-63b8-4e12-818c-220a1c5c0e5f,710.790.299-12,1972.09,57.68,0.00,,Travessa Antônio Vasconcelos,82,Vila Das Oliveiras,da Cruz dos Dourados,AM,Brasil,entregue,2025-02-19
9d2cb4b1-9bf4-42a7-b902-3262f85d4bb8,905.129.891-49,640.33,22.36,0.00,,Lagoa José Pedro Nogueira,9,Cardoso,Borges,DF,Brasil,enviado,2024-06-26
f8bc7949-57eb-4aa3-876c-554bcc631879,180.680.714-56,1084.50,50.08,0.00,,Favela de Pimenta,83,Lagoinha,Pastor de Porto,BA,Brasil,pendente,2023-08-17
088669c4-b07e-4461-93e2-a2e8d2ab87c1,661.427.273-08,314.65,22.29,25.63,CUPOM80E2FAC3,Largo de Aparecida,29,Vila Nova Cachoeirinha 2ª Seção,Rios do Galho,MT,Brasil,pago,2024-02-08
4f800e09-16b3-4cef-ba35-bfe5aa3db524,218.694.907-31,1091.62,16.15,0.00,,Praia de Almeida,956,Antonio Ribeiro De Abreu 1ª Seção,Ramos,RJ,Brasil,pago,2024-05-12
a6fcfd0c-4cf8-4c6c-879d-9d4fa1c8f46c,162.625.411-98,177.07,72.37,0.00,,Travessa Sá,92,Silveira,Rocha,PA,Brasil,enviado,2024-11-18
39d353cf-dcfc-4bf8-b242-9e40f737d2bb,706.005.087-92,961.12,65.05,64.44,CUPOM14195C20,Estação Cauã Teixeira,7,Dom Joaquim,Andrade Verde,PR,Brasil,enviado,2024-05-26
